"site","year","conc.1hr","conc.ann"
"120118002",2021,45.3,5.31
"120118002",2022,39.1,5.03
"120310032",1987,72,17.62
"120310032",1989,63,15.2
"120310032",1990,57,14.75
"120310032",1991,53,13.52
"120310032",1992,61,14.41
"120310032",1993,58,15.2
"120310032",1994,53,13.67
"120310032",1995,58,15.79
"120310032",1996,60,14.92
"120310032",1997,53,14.38
"120310032",1998,58,15.05
"120310032",1999,53,15.88
"120310032",2000,63,15.38
"120310032",2002,51,14.55
"120310032",2003,59,14.32
"120310032",2004,55,13.67
"120310032",2005,50,13.34
"120310032",2006,48,11.58
"120310032",2007,43,9.87
"120310032",2008,42,9.43
"120310032",2009,38,8.15
"120310032",2010,44,9.32
"120310032",2011,39,8.41
"120310032",2012,37,8.11
"120310032",2013,38,7.76
"120310032",2014,40,8.27
"120310032",2015,31,6.92
"120310032",2017,34.8,6.91
"120310032",2018,31.8,6.87
"120310032",2019,32.7,6.55
"120310032",2020,31.7,6.16
"120310032",2021,34.1,6.36
"120310032",2022,35.5,6.46
"120310070",1981,70,10.07
"120310070",1982,65,7.89
"120310108",2015,43,11.22
"120310108",2017,42.6,10.56
"120310108",2018,40.7,10.88
"120310108",2019,39.1,10.55
"120310108",2020,36.8,9.6
"120310108",2021,40.5,10.85
"120310108",2022,42.2,9.95
"120330004",1982,46,6.17
"120330004",2000,50,9.83
"120330004",2001,47,8.72
"120330004",2002,42,7.82
"120330004",2003,36,7.45
"120330004",2004,37,7.14
"120330004",2005,36,5.75
"120330004",2006,32,5.06
"120330004",2007,33,5.39
"120330004",2008,29,4.93
"120330004",2009,28,4.14
"120570081",1996,42,6.65
"120570081",1997,40,6.57
"120570081",1998,37,5.88
"120570081",1999,42,7.36
"120570081",2000,43,8.25
"120570081",2001,41,7.37
"120570081",2002,39,7.05
"120570081",2003,39,6.9
"120570081",2004,33,5.59
"120570081",2005,29,5.6
"120570081",2006,34,5.45
"120570081",2007,36,6.08
"120570081",2008,25,3.32
"120570081",2009,23,2.98
"120570113",2016,39,10.13
"120570113",2017,38.6,9.95
"120570113",2018,36.9,9.59
"120570113",2019,37.4,9.56
"120570113",2020,35.1,8.71
"120570113",2021,37.4,8.88
"120570113",2022,34.1,9.17
"120571052",1980,78,19.97
"120571052",1981,85,22.87
"120571052",1984,66,21.15
"120571052",1986,61,20.72
"120571052",1988,64,21.32
"120571052",1989,64,22.09
"120571055",1983,60,15.45
"120571055",1985,58,15.11
"120571065",1991,52,10.66
"120571065",1992,59,9.97
"120571065",1993,57,10.33
"120571065",1994,46,9.9
"120571065",1995,54,11.47
"120571065",1996,47,9.7
"120571065",1997,52,9.52
"120571065",1998,52,11.11
"120571065",1999,46,10.17
"120571065",2000,55,11.02
"120571065",2001,51,11.13
"120571065",2002,50,10.58
"120571065",2003,43,9.69
"120571065",2004,41,9.16
"120571065",2005,37,7.73
"120571065",2006,41,7.62
"120571065",2007,38,7.06
"120571065",2008,37,6.23
"120571065",2009,37,6.08
"120571065",2010,40,6.08
"120571065",2011,33,5.13
"120571065",2013,32,4.75
"120571065",2014,30,4.55
"120571065",2015,29,4.34
"120571065",2016,33,4.18
"120571111",2015,47,11.85
"120573002",2004,35,7.11
"120573002",2005,33,6.64
"120573002",2006,32,6.86
"120573002",2007,31,5.38
"120814012",1999,36,6.6
"120814012",2000,43,8.76
"120814012",2001,35,4.96
"120814012",2002,37,5.58
"120814012",2003,31,4.54
"120814012",2005,32,5.03
"120814012",2006,30,4.46
"120814012",2007,32,4.14
"120860019",2022,44.1,12.45
"120860027",1986,71,9.24
"120860027",1987,70,11.89
"120860027",1988,65,7.11
"120860027",1989,60,6.89
"120860027",1990,53,6.22
"120860027",1991,49,6
"120860027",1992,57,6.91
"120860027",1993,58,7.25
"120860027",1994,46,6.44
"120860027",1995,50,7.07
"120860027",1996,54,6.36
"120860027",1997,49,6.54
"120860027",1998,48,5.5
"120860027",1999,54,6.09
"120860027",2000,54,6.63
"120860027",2001,50,5.81
"120860027",2002,44,6.33
"120860027",2003,45,6.63
"120860027",2004,47,5.79
"120860027",2005,53,6.02
"120860027",2006,52,5.79
"120860027",2007,42,4.96
"120860027",2008,37,3.71
"120860027",2009,37,3.32
"120860027",2010,43,4.22
"120860027",2011,36,2.97
"120860027",2012,40,2.91
"120860027",2013,42,3.02
"120860027",2014,40,3.82
"120860027",2015,33,2.34
"120860027",2016,36,2.94
"120860027",2017,39.1,3.35
"120860027",2018,37.8,2.79
"120860027",2019,37.6,2.9
"120860027",2020,33.5,2.29
"120860027",2021,38,3.56
"120860027",2022,33.7,3.08
"120860035",2017,48.9,11.57
"120860035",2018,48.3,11.3
"120860035",2019,46.8,11.23
"120860035",2020,38.7,8.53
"120860035",2021,48.6,11.68
"120860035",2022,51,12.62
"120864002",1983,95,22.43
"120864002",1986,73,18.9
"120864002",1988,68,16.66
"120864002",1989,71,17.84
"120864002",1990,63,16.12
"120864002",1991,62,15.06
"120864002",1992,67,15.73
"120864002",1993,64,16.21
"120864002",1994,51,14.14
"120864002",1995,53,14.74
"120864002",1996,63,16.04
"120864002",1997,63,16.61
"120864002",1998,59,15.18
"120864002",1999,67,16.82
"120864002",2000,72,15.73
"120864002",2001,58,15.83
"120864002",2002,53,14.28
"120864002",2003,52,12.87
"120864002",2004,58,12.98
"120864002",2005,56,13.53
"120864002",2006,49,12.53
"120864002",2007,48,10.98
"120864002",2008,42,8.79
"120864002",2009,41,9.37
"120864002",2010,47,9.65
"120864002",2011,47,8.4
"120864002",2012,46,8.46
"120864002",2013,44,7.77
"120864002",2014,48,9.14
"120864002",2015,43,8.64
"120864002",2016,42,8.2
"120864002",2017,40.1,7.93
"120864002",2018,44.2,7.47
"120864002",2020,37.3,5.61
"120952002",1984,59,9.88
"120952002",1990,63,12.38
"120952002",1991,50,11.67
"120952002",1992,55,10.62
"120952002",1993,57,11.93
"120952002",1994,45,11.3
"120952002",1995,52,10.18
"120952002",1996,56,12.71
"120952002",1997,54,12.96
"120952002",1998,50,11.03
"120952002",1999,58,12.17
"120952002",2000,59,12.38
"120952002",2001,54,12.3
"120952002",2002,49,11.27
"120952002",2003,51,10.88
"120952002",2004,48,9.53
"120952002",2005,45,8.59
"120952002",2006,46,8.49
"120952002",2007,43,6.84
"120952002",2008,38,6.07
"120952002",2009,38,6
"120952002",2010,40,5.63
"120952002",2011,33,5.36
"120952002",2012,35,5.36
"120952002",2013,34,4.5
"120952002",2014,36,4.94
"120952002",2015,25,4.09
"120952002",2016,29,4.1
"120952002",2017,29.5,4.08
"120952002",2018,29.6,4.51
"120952002",2019,29.6,3.98
"120952002",2020,24.1,3.38
"120990020",2009,37,4.95
"120990020",2010,46,5.38
"120990020",2011,38,4.14
"120990020",2013,38,3.65
"120990021",2017,33.3,3.98
"120990021",2018,26.7,3.4
"120991004",1988,64,13.35
"120991004",1989,58,12.6
"120991004",1990,54,13.76
"120991004",1991,53,12.03
"120991004",1992,54,11.4
"120991004",1993,58,12.94
"120991004",1994,54,11.97
"120991004",1995,50,11.86
"120991004",1997,48,13.12
"120991004",1998,53,12.79
"120991004",1999,49,13.96
"120991004",2000,40,15.93
"120991004",2001,41,16.6
"120991004",2003,46,14.46
"120991004",2005,50,8.6
"120991004",2006,46,9.63
"120991004",2007,42,7.99
"120991101",1981,77,12.25
"120991101",1983,60,10.05
"120991101",1984,85,14.52
"120991101",1985,72,12.01
"121030018",1981,75,14.16
"121030018",1982,70,13.36
"121030018",1983,70,13.25
"121030018",1984,75,15.3
"121030018",1990,63,12.86
"121030018",1991,53,12.68
"121030018",1992,56,12.44
"121030018",1993,58,12.4
"121030018",1994,48,10.15
"121030018",1995,51,11.37
"121030018",1996,49,11.21
"121030018",1997,57,11.39
"121030018",1998,52,11.37
"121030018",1999,57,15.5
"121030018",2000,58,13.33
"121030018",2001,48,11.45
"121030018",2002,48,11.25
"121030018",2003,45,9.75
"121030018",2004,41,8.94
"121030018",2005,36,8.19
"121030018",2006,41,8.34
"121030018",2007,42,8.58
"121030018",2008,41,7.22
"121030018",2009,38,6.6
"121030018",2010,38,5.68
"121030018",2011,34,5.1
"121030018",2012,34,4.71
"121030018",2013,34,4.64
"121030018",2014,30,4.68
"121030018",2015,26,3.87
"121030018",2016,31,4.47
"121030018",2017,29.2,4.63
"121030018",2018,28,3.88
"121030018",2019,26.4,3.48
"121030018",2020,21.9,2.93
"121030018",2021,24.7,3.95
"121030018",2022,24.8,3.99
"121030027",2017,29.4,8.41
"121030027",2018,31,8.7
"121030027",2019,28.1,8.16
"121030027",2020,27,7.67
"121030027",2021,27.4,7.98
"121030027",2022,27.5,7.57
"121111002",1999,52,9.73
"121111002",2000,48,10.2
"121111002",2001,45,9.37
"121111002",2002,42,10.38
"121111002",2003,46,8.78
"121111002",2004,45,9.72
"121151006",2001,33,5.14
"121151006",2002,32,5.43
"121151006",2003,33,5.46
"121151006",2014,17,2.98
"121151006",2015,12,1.89
"121151006",2016,15.2,1.87
"121151006",2017,13.9,1.55
"121151006",2018,14.4,1.86
"130890002",1983,70.1,16.78
"130890002",1984,79.6,16.14
"130890002",1986,72.2,18.9
"130890002",1987,72,18.82
"130890002",1988,81,18.92
"130890002",1989,68,17.99
"130890002",1990,61,14.95
"130890002",1991,62,14.24
"130890002",1992,63,14.3
"130890002",1993,54,14.55
"130890002",1994,58,13.57
"130890002",1995,54,14.63
"130890002",1996,66,15.73
"130890002",1997,59,14.56
"130890002",1999,72,19.55
"130890002",2000,74,18.07
"130890002",2001,71,17.4
"130890002",2002,62,14.85
"130890002",2004,62,14.79
"130890002",2005,58,14.4
"130890002",2006,60,15.46
"130890002",2007,65,14.5
"130890002",2008,58,13.04
"130890002",2009,50,10.66
"130890002",2010,58,13.66
"130890002",2011,56.5,13.43
"130890002",2012,52.6,11.54
"130890002",2013,42.9,9.33
"130890002",2014,52.8,10.53
"130890002",2015,48.4,9.78
"130890002",2016,49.4,10.52
"130890002",2017,44.9,8.72
"130890002",2018,39.2,7.76
"130890002",2019,42.4,9.38
"130890002",2020,37.9,7.52
"130890002",2022,51.6,8.81
"130890003",2015,54.1,15.86
"130890003",2016,61.4,16.75
"130890003",2017,52.5,14.92
"130890003",2018,46.6,14.72
"130890003",2019,50.1,15.08
"130890003",2020,42.2,14
"130890003",2021,49.9,14.19
"130890003",2022,51.1,15.35
"130893001",1996,64,18.09
"130893001",1997,63,14.66
"130893001",1999,71,20.18
"130893001",2000,64,16.55
"130893001",2001,62,16.54
"130893001",2002,59,15.51
"130893001",2003,54,15.78
"130893001",2004,53,15.13
"130893001",2005,53,14.4
"130893001",2006,48,12.65
"131210048",1984,109.9,26.92
"131210048",1985,89.7,26.84
"131210048",1986,94,30.52
"131210048",1987,88,28.26
"131210048",1988,97,29.52
"131210048",1989,96,28.92
"131210048",1990,87,27
"131210048",1991,89,25.3
"131210048",1992,88,26.48
"131210048",1994,78,22.77
"131210048",1995,79,18.83
"131210048",1996,92,26.63
"131210048",1997,93,25.23
"131210048",1998,87,24.05
"131210048",1999,87,23.84
"131210048",2000,88,22.94
"131210048",2001,89,23.31
"131210048",2002,86,19.38
"131210048",2003,70,16.42
"131210048",2004,70,16.97
"131210048",2005,77,17.37
"131210048",2006,67,17.88
"131210048",2007,75,17.06
"131210048",2008,63,15.2
"131210056",2015,49.3,19.54
"131210056",2016,53.6,19.65
"131210056",2017,46.3,17.91
"131210056",2018,41.2,16.27
"131210056",2019,41.4,16.27
"131210056",2020,41.3,15.53
"131210056",2021,45.7,17.03
"131210056",2022,44,15.82
"132230003",1996,38,5.67
"132230003",1998,38,5.82
"132230003",1999,43,6.64
"132230003",2000,38,5.1
"132230003",2001,40,4.11
"132230003",2002,34,4.47
"132230003",2003,32,4.89
"132230003",2004,29,4.41
"132230003",2005,26,4.07
"132230003",2006,24,3.41
"132230003",2007,25,3.11
"132230003",2008,19,2.64
"132230003",2009,16,2.47
"132230003",2010,18,2.64
"132230003",2011,18.4,2.8
"132230003",2012,15.1,2.76
"132230003",2013,18.2,2.73
"132230003",2014,17.1,2.63
"132230003",2015,13,1.88
"132470001",1995,29,6.67
"132470001",1996,30,6.22
"132470001",1997,41,7.53
"132470001",1998,37,7.69
"132470001",1999,38,7.06
"132470001",2000,43,7.61
"132470001",2001,39,7.79
"132470001",2002,33,7.21
"132470001",2003,32,6.36
"132470001",2004,33,5.83
"132470001",2005,31,6.17
"132470001",2006,31,5.65
"132470001",2007,27,5.26
"132470001",2008,28,5.12
"132470001",2009,18,3.52
"132470001",2010,24,4
"132470001",2011,18,4
"132470001",2012,18.3,4.21
"132470001",2013,19.9,4.19
"132470001",2014,20.8,4.43
"132470001",2015,18.3,3.42
"150030010",1995,25,4.12
"150030010",1996,16,1.07
"150030010",1997,28,4.42
"150030010",1998,27,4.09
"150030010",1999,27,3.84
"150030010",2000,25,4.96
"150030010",2001,26,4.5
"150030010",2002,23,4.98
"150030010",2003,26,4.73
"150030010",2004,23,4.86
"150030010",2005,24,5
"150030010",2006,24,4.88
"150030010",2007,26,4.68
"150030010",2008,26,4.14
"150030010",2009,26,4.26
"150030010",2010,24,3.41
"150030010",2011,22,2.87
"150030010",2012,19,2.85
"150030010",2013,23,2.99
"150030010",2014,25.2,3.48
"150030010",2015,24.3,3.52
"150030010",2016,29.2,3.96
"150030010",2017,33,4.39
"150030010",2018,26.9,3.9
"150030010",2019,28.1,4.06
"150030010",2020,25.5,3.38
"150030010",2021,21.5,3.34
"150030011",1994,22,3.41
"150030011",1998,20,2.36
"150030011",1999,24,2
"150030011",2000,22,3.2
"150030011",2001,23,3.41
"150030011",2002,26,4.21
"150030011",2003,27,4.11
"150030011",2004,21,3.29
"150030011",2005,27,3.16
"150030011",2006,30,3.26
"150030011",2007,24,2.87
"150030011",2008,18,2.77
"150030011",2009,26,3.4
"150030011",2010,20,1.81
"150070007",2012,32.1,2.85
"150070007",2013,31.9,2.24
"150070007",2014,33,2.39
"150070007",2015,31.6,2.29
"150070007",2018,39.3,4.55
"150070007",2019,38,4.28
"150070007",2020,33.8,3.13
"150070007",2021,13.8,1.95
"160010010",2010,45,9.51
"160010010",2020,43.1,9.59
"160010010",2021,45.1,9.84
"160010010",2022,48.2,9.95
"160010016",1997,51,19.44
"160010016",1998,56,20.2
"160010016",1999,55,20.54
"160010023",2013,39.3,10.93
"160010023",2016,41.3,9.84
"160050015",1995,48,14.33
"160050015",1996,54,14.38
"160210003",2003,26,5.83
"160390002",2002,38,9.44
"160390002",2003,38,9.26
"160550003",2005,38,7.15
"160550003",2006,32,6.46
"160770011",2004,38.5,6.43
"170310037",1983,93,26.43
"170310037",1984,102,28.04
"170310037",1985,89,27.12
"170310037",1986,77,26.24
"170310037",1987,90,24.46
"170310037",1988,96,26.86
"170310037",1989,88,26.55
"170310037",1990,99,20.85
"170310037",1991,61,15.56
"170310037",1992,69,24.17
"170310037",1993,69,24.54
"170310037",1994,78,29.08
"170310037",1995,81,29.4
"170310039",1981,96,32.31
"170310039",1982,111,36.97
"170310039",1983,105,33.8
"170310039",1984,97,33.02
"170310039",1985,97,34.81
"170310039",1986,86,31.42
"170310039",1987,94,30.88
"170310039",1988,107,31.56
"170310039",1989,94,34.29
"170310039",1990,79,30.83
"170310039",1991,89,32.14
"170310039",1992,82,30.07
"170310039",1993,75,29.89
"170310040",1981,111,38.16
"170310040",1982,115,38.53
"170310040",1983,127,37.88
"170310040",1984,106,37.4
"170310040",1985,114,42.45
"170310040",1986,113,41.46
"170310040",1987,121,43.42
"170310045",1982,103,27.42
"170310045",1983,90,27.54
"170310045",1984,89,24.81
"170310045",1985,89,23.38
"170310053",1983,99,24
"170310053",1984,82,26.41
"170310053",1986,81,23.2
"170310063",1989,85,32.37
"170310063",1990,77,28.12
"170310063",1991,82,27.4
"170310063",1992,83,29.11
"170310063",1993,78,30.51
"170310063",1994,83,32.06
"170310063",1995,89,32.22
"170310063",1996,83,31.4
"170310063",1997,94,33.55
"170310063",1998,87,32.23
"170310063",1999,83,31.51
"170310063",2000,92,31.99
"170310063",2001,85,31.89
"170310063",2002,92,32.44
"170310063",2003,83,30.9
"170310063",2004,82,29.26
"170310063",2005,84,29.55
"170310063",2006,97,30.62
"170310063",2007,119,32.61
"170310063",2008,132,30.69
"170310063",2009,79,24.8
"170310063",2010,71,24.87
"170310063",2011,65,21.43
"170310063",2012,65,22.1
"170310063",2013,63,20.61
"170310063",2014,61,20.64
"170310063",2015,57.4,16.93
"170310063",2017,52.2,15.75
"170310064",1993,67,23.54
"170310064",1994,83,25.66
"170310064",1995,79,26.48
"170310064",1996,75,24.05
"170310064",1997,77,23.54
"170310064",1998,79,22.87
"170310064",1999,76,22.09
"170310064",2000,64,21.29
"170310071",1993,75,27.07
"170310071",1994,82,29.76
"170310075",1998,74,24.04
"170310075",1999,78,24.09
"170310075",2000,69,23.45
"170310075",2001,64,24.62
"170310076",2002,85,22.27
"170310076",2003,68,22.2
"170310076",2004,66,20.11
"170310076",2005,74,19.86
"170310076",2006,56,17.85
"170310076",2007,61,18.17
"170310076",2008,56,16.87
"170310076",2009,58,17.15
"170310076",2010,56,17.43
"170310076",2011,57,16.23
"170310076",2012,70,15.93
"170310076",2013,62,15.9
"170310076",2014,67,15.83
"170310076",2015,45.2,13.01
"170310076",2016,60.8,13.49
"170310076",2017,54.1,12.85
"170310076",2019,46.8,11.89
"170310076",2020,44.4,11.33
"170310076",2021,46.9,11.86
"170310076",2022,50.3,11.51
"170310119",2019,51.1,16.64
"170310119",2020,47.8,16.46
"170310119",2021,49,17.49
"170310119",2022,51.7,17.09
"170310219",2020,49.9,14.74
"170310219",2021,52.1,15.7
"170310219",2022,52.7,15.56
"170311002",1983,79,20.84
"170311002",1986,87,21.49
"170311002",1987,86,18.81
"170311002",1988,115,22.78
"170311002",1989,85,23.21
"170311002",1990,79,15.45
"170311102",1983,88,24.08
"170311102",1984,107,25.82
"170311102",1985,91,23.2
"170311601",1983,70,16.25
"170311601",1984,62,14.57
"170311601",1986,60,14.81
"170311601",1987,64,13.22
"170311601",1988,65,14.59
"170311601",1989,61,15.12
"170311601",1990,74,11.35
"170311601",1991,58,9.07
"170313005",1980,144,39.67
"170313101",1986,85,31.42
"170313101",1987,88,29.01
"170313101",1988,95,30.67
"170313101",1989,83,31.32
"170313101",1990,70,25.87
"170313101",1991,89,29.55
"170313101",1992,75,28.9
"170313101",1993,67,27.73
"170313101",1994,83,32.77
"170313101",1995,76,30.15
"170313101",1996,81,32
"170313101",1997,77,31.09
"170313102",1989,85,29.24
"170313103",1998,78,30.99
"170313103",1999,84,31.44
"170313103",2000,78,29.13
"170313103",2001,72,28.46
"170313103",2002,88,30.13
"170313103",2003,80,30.18
"170313103",2004,75,28.52
"170313103",2005,79,28.33
"170313103",2006,67,27.53
"170313103",2007,78,28.22
"170313103",2008,72,27.4
"170313103",2009,64,22.61
"170313103",2010,60,23.08
"170313103",2011,64,22.93
"170313103",2012,63,22.3
"170313103",2014,59,19.28
"170313103",2015,60.8,18.2
"170313103",2016,56,17.08
"170313103",2017,50,15.79
"170313103",2018,61,17.91
"170313103",2019,54.1,17.43
"170313103",2020,50.2,15.19
"170313103",2021,54.3,17.14
"170313103",2022,51.6,17.21
"170313601",1989,87,29.13
"170314002",1983,112,29.26
"170314002",1984,83,28.2
"170314002",1985,86,27.75
"170314002",1986,80,25.46
"170314002",1987,94,28.19
"170314002",1989,85,27.23
"170314002",1990,77,24.31
"170314002",1991,82,19.73
"170314002",1992,77,25.01
"170314002",1993,75,25.28
"170314002",1994,79,26.89
"170314002",1995,83,27.18
"170314002",1996,79,27.76
"170314002",1997,84,26.78
"170314002",1998,81,25.57
"170314002",1999,80,27.1
"170314002",2000,74,27.01
"170314002",2001,74,27.77
"170314002",2002,66,22.95
"170314002",2003,81,27.44
"170314002",2004,70,24.28
"170314002",2005,75,24.07
"170314002",2006,63,21.85
"170314002",2007,67,22.41
"170314002",2008,66,20.13
"170314002",2009,60,19.77
"170314002",2010,64,19.99
"170314002",2011,62,18.34
"170314002",2012,58,14.17
"170314002",2013,64,18.45
"170314002",2014,64,17.29
"170314002",2015,62.4,16.74
"170314002",2016,54.7,14.07
"170314002",2017,55.1,15.63
"170314002",2018,59.7,15.89
"170314002",2019,55.7,14.14
"170314002",2020,49.4,12.75
"170314002",2021,56.6,14.77
"170314002",2022,55.3,14.53
"170314003",1986,75,21.58
"170314003",1987,86,21.11
"170314003",1988,94,21.45
"170314003",1989,81,22.63
"170314003",1990,78,20.16
"170314004",1989,94,28.7
"170314004",1990,81,25.72
"170314004",1991,80,25.09
"170314005",1989,84,24.4
"170314201",1998,53,16.58
"170314201",1999,56,17.47
"170314201",2000,60,17.99
"170314201",2001,61,17.74
"170314201",2002,57,16.76
"170314201",2004,58,15.91
"170314201",2005,59,17.42
"170314201",2006,58,16.38
"170314201",2007,55,15.01
"170314201",2009,54,12.29
"170314201",2010,53,12.31
"170314201",2012,44,12.08
"170314201",2013,48,11.82
"170314201",2014,50,9.82
"170314201",2015,42.8,9.69
"170318003",1991,65,12.94
"170318003",1992,69,22.19
"170318003",1993,69,20.78
"170318003",1994,79,24.08
"170318003",1995,80,24.37
"170318003",1996,68,22.89
"170318003",1997,73,23.45
"170318003",1998,70,24.57
"170318003",1999,79,23.96
"170318003",2000,67,22.2
"170318003",2001,65,23.51
"170318003",2002,73,21.85
"170431003",1988,88,21.09
"170431003",1989,83,25.26
"171050002",1991,38,8.1
"171170002",2018,15.2,2.4
"171170002",2019,15,2.37
"171170002",2020,15.5,2.12
"171170002",2021,13,2.04
"171170002",2022,13.5,1.8
"171190017",1982,83,25.4
"171190017",1983,97,25.67
"171190017",1984,91,25.1
"171630010",1982,81,22.33
"171630010",1983,79,24.32
"171630010",1984,72,23.35
"171630010",1985,66,22.36
"171630010",1986,78,23.39
"171630010",1987,75,23.93
"171630010",1988,81,24.48
"171630010",1989,72,22.59
